POLICY_ID,PREMIUM,AGENT_NAME
POLICY-2ce5d582-2e21-457c-b832-9ec48a6bec8b,13931.06,Sara Marshall
POLICY-2cef4768-314a-47ac-adf0-42d920acaf37,1549.46,John Jones
POLICY-2cf4341a-cd74-443b-9f5f-5883ff5813d8,2713.95,Samantha Lawson
POLICY-2cf4a2fa-e146-4c35-8246-a144cc7b12e6,3751.63,Steven George
POLICY-2cfa5ddd-1d57-419e-9d4d-a1ce684722a5,3823.86,Erika Melton
POLICY-2d0eae0d-8a33-470f-a6d2-a058c80797ba,3475.14,Tyler Garcia
POLICY-2d12a8a7-29e4-4257-8bd7-278343e479fd,6252.9,Andrea Lee
POLICY-2d1b4cda-4067-41ea-9569-2495a2df5cb9,1638.68,Joshua Castro
POLICY-2d25c681-9756-4767-a781-41c1c8a793f8,7964.38,John Evans
POLICY-2d2ad5cc-b3f9-4bce-9fbf-0a6967a544ec,5018.81,Dorothy Henderson
POLICY-2d2c2077-36c9-4ef9-a9a0-0ee1c3d4c1fa,13558.26,Jill Cook
POLICY-2d316655-f9ee-45af-a319-d9d0ef219a62,2131.4,Jessica Robinson
POLICY-2d37bae5-65a1-44d3-bfca-1281665416f0,4289.45,Beth Murillo
POLICY-2d38fc05-ce25-4e80-bd51-d691478550da,9629.37,Colleen Robinson
POLICY-2d39d5f2-79f9-4d2f-a76a-84dd28894569,1309.68,Stacey Silva
POLICY-2d3bcf9d-9fc7-46d1-88f0-f15442e6fe72,2021.85,Holly Ward
POLICY-2d40cfd1-e533-4b03-8421-4530314b795e,8580.96,Felicia Joseph
POLICY-2d43eda0-b4eb-4fb2-b34e-2f37bfae51f8,5379.38,Paul Spencer
POLICY-2d493681-5386-482c-ad22-96d2797ada30,2468.88,Tamara Rivera
POLICY-2d5541c3-71c7-4c4a-b3c3-445567ffa3d1,14984.11,Jared Schneider
POLICY-2d5c27cd-288d-4ab0-9bd4-1e24f66ec330,5191.04,Jennifer Walker
POLICY-2d616f1b-7271-4775-a9d8-bafae42d77d1,18070.35,Christine Andrews
POLICY-2d85de7d-1a27-4730-9830-5cc052fe075a,9887.49,Luke Foley
POLICY-2d918283-ad2b-4eb4-9eca-14f35a6468b6,4213.49,Ethan Miller
POLICY-2d96480d-b5fb-4822-88b7-833ffc6699c7,8935.69,Suzanne Miller
POLICY-2d9c918d-a2ed-4ead-aa9d-057ef46437bc,7038.52,Kathleen Griffith
POLICY-2d9caaa9-e306-45de-9208-c9dc3c947959,774.34,Jennifer Travis
POLICY-2da277b0-3301-4712-9188-86284954d222,5243.3,Jo Huerta
POLICY-2da56310-f0dd-4cf2-b84a-bcac334038e0,3529.72,Ricky Sherman
POLICY-2da9db49-d121-4234-a3bc-c379fa891eda,7021.76,Shannon Nguyen
POLICY-2dabb8d9-10d0-40ce-abec-bbc3e2e96977,5877.81,Kimberly Brown
POLICY-2db8e0b3-97a6-49d6-b3b4-854981eea113,8850.83,Sheila Rodriguez
POLICY-2dc39cb4-1bc5-473f-b803-8862d423c84e,2209.32,Tyler Jones
POLICY-2dc5ebda-8e13-497f-bea4-10d85faf5aec,18284.13,Miranda Mendoza
POLICY-2dc797f0-9a8d-44e4-bafc-45d099c12cb8,6960.84,David Richardson
POLICY-2dc7abfd-b14c-4837-a4dc-d4717d9595f6,14322.58,Charles Ball
POLICY-2dca6c6b-1667-47e9-9e76-f0e0373e05d4,14052.53,Robert Wilson
POLICY-2dcf0299-d92b-423f-99ff-90a51587b951,5291.76,Reginald Clark
POLICY-2dd46e1e-3f5a-467c-b5d2-9427c3eadce7,9767.11,Nancy Hernandez
POLICY-2dd72e71-0448-4a27-9cd6-8c5286bf9ad5,2045.14,Tamara Santos
POLICY-2de33280-216d-4542-ada0-504431020c56,3585.2,Erica Davis MD
POLICY-2deb0f10-5c0b-4f6b-a5d8-19430a8b4bcf,11141.71,Melissa Horton
POLICY-2dfd2073-94c3-42e1-b050-03558244bc2b,9067.6,Benjamin Mays
POLICY-2e0f762f-19d5-4383-bd5b-b86832b7810c,2766.93,Annette Wade
POLICY-2e10ce6e-a800-483f-843c-66efb250c9d2,4800.24,Megan Smith
POLICY-2e17e9b4-0157-4efe-87d6-3eb9dec7a915,795.81,Arthur Martin
POLICY-2e1c9959-765a-4783-b155-42b3e984a753,5387.32,Ryan Hanna
POLICY-2e1f6a7e-c021-4a64-b350-48233dbb6b4c,1495.18,Sergio Smith
POLICY-2e27b094-7fcf-4e11-9bc9-638cc2cac388,3631,Kimberly Brown
POLICY-2e288405-ca3f-4e9a-8544-43e0ca439f12,2211.14,John Pace
POLICY-2e2da7d1-b7c3-4519-bf77-7b9c8af3cf50,2335.86,Austin Evans
POLICY-2e3a76c7-442b-44a3-b049-d1597b4e3b15,10370.99,Herbert Garcia
POLICY-2e455b69-93fd-4784-bee8-ab634b79fb6c,5704.67,Daisy Martinez
POLICY-2e482b6f-2af4-47fb-b487-c9c551ca804f,4528.88,Kelly Evans
POLICY-2e4c87f9-1018-4dc1-a005-48777c2af6a6,4381.98,Marissa Jimenez
POLICY-2e5d4e74-3a20-4d20-8435-24fdefe3ee65,16072.02,Robin Maynard
POLICY-2e657274-d313-495c-9a81-a33d75144700,12177.83,Ronald Holland
POLICY-2e6962c5-4893-4b76-be4b-857b0ff258b6,10927.98,Timothy Harris
POLICY-2e6c428f-b7dd-4f97-aad6-d89e74929521,4981.3,Crystal Benjamin
POLICY-2e7b17c5-b8d3-4641-b707-2a5580295ed1,2249.55,Tracy Williams
POLICY-2e88ff14-33bc-4d86-a3f3-4d00cb9b64fe,2791.29,Stephanie Smith
POLICY-2e8e1b49-40e6-47f1-abf9-d9294c84f070,3877.52,Alexander Anderson
POLICY-2e937dba-dd92-485a-97c7-9286854e4012,7663.19,Andrea Bridges
POLICY-2e95eb7e-859c-4fa0-91b5-bdf471861015,12018.78,Amy Vasquez
POLICY-2ea0a989-6b39-4fa5-bdc8-8d6fe057b296,3843.98,Jennifer Cervantes
POLICY-2ea19311-0398-40d9-876e-fe10fc855288,13139.39,Felicia Joseph
POLICY-2ea748d0-abac-4a26-a974-5c9f20667db2,9734.8,Andrea Lee
POLICY-2ea90c35-8fe2-4df5-b0ae-03e3e21c6f01,11348.29,Holly Rose
POLICY-2eaa5c66-b6ea-4e6e-bbb3-a89c56ac303f,17992.48,Michael Johnson
POLICY-2eacc2e1-d4a1-495e-9252-1c145283919c,4403.79,Jonathan Coffey
POLICY-2eaf7c8d-9365-430b-afa7-c085d4495658,10099.98,Mark King
POLICY-2eb8ec1a-41e5-47c5-a340-6953d5be3fad,3801.75,Gregory Jones
POLICY-2ebc9943-2fcd-47e6-a4a8-acb648044289,9568.16,Steven Huang
POLICY-2ec13297-2166-41c2-931b-aff4005b4f31,2408.76,Lori Harrison
POLICY-2ececb6d-ffc9-4436-b82f-069af53a8c70,2183.38,Rachel Clark
POLICY-2ecf307a-1cf1-498d-a09d-84bc19408ee2,4523.86,Travis Roth
POLICY-2ed28525-9431-4d80-aaad-207149660345,2021.03,David Richardson
POLICY-2ed4d5c8-f51d-49fe-8f26-e0dcccd477e9,9597.36,Brett Willis
POLICY-2ed7adc1-598e-4293-81ee-23919046b55d,14359.3,Sarah Flowers
POLICY-2edb1b6e-d58e-4334-8425-7cf372022ccc,2211.17,Taylor Munoz
POLICY-2ede184f-c078-4255-81a4-df708759df4b,17290.73,Ethan Walker
POLICY-2edf81e2-ff9a-4e39-9d3e-141957cca7aa,9863.72,Tyler Jones
POLICY-2ee054b4-6f81-40ee-8cd6-47ad6de29be1,11916.66,Donna Bush
POLICY-2ee19afd-3499-4d65-b848-e4dcb7a98dca,5736.84,Henry Oconnell
POLICY-2eefb61e-d6f5-4bf0-94c5-4f27d30fdcd0,11798.9,Miss Rhonda Bell
POLICY-2efcd81a-e632-4a55-98ca-0b0c3939568a,3313.95,Jonathan Pena
POLICY-2efd2705-438e-4a79-92b4-8c9d3cae564d,4086.26,Jennifer Ewing
POLICY-2efdc236-99fb-4515-957e-67c7b91343d1,18886.03,Jennifer Kramer
POLICY-2f03b52d-6aa7-4f5b-94d9-6aa145cce215,4402.35,Thomas Johnson
POLICY-2f06283f-2482-48b3-9945-5011e42a606f,10771.24,Dean Newman
POLICY-2f06326a-a6e7-48af-ac8e-264507daac31,12154.55,Wayne Robertson
POLICY-2f0a131f-b280-4eb8-8049-efc48082f9bf,751.92,Maxwell Griffin
POLICY-2f0b508b-f47d-4035-9dd7-f1d9acd9feb5,3260.58,Robert Arnold
POLICY-2f124c6d-8a93-4756-a700-8e6445a3389e,13640.98,Lori Harrison
POLICY-2f2a7058-2960-4ae9-9d77-9ef9e21bc1c8,4341.93,Paige Wood
POLICY-2f390b6f-2c91-4b5e-a20f-6d9f93d6cfb7,11202.42,Kimberly Pennington
POLICY-2f3c5685-eff9-4fab-9dcb-3254fb2d15d0,3976.33,Carly Burton
POLICY-2f47ebf0-1f47-455e-9067-5a3c072eaebc,7043.31,Gwendolyn Blanchard
POLICY-2f4e6e33-74b6-4489-96a8-d7f4911fb754,15956.78,Thomas Vega
POLICY-2f502f60-2e96-4aaa-9bd9-45650faf1e6a,7662,Jonathan Moore
POLICY-2f57cd9e-4318-4c13-aff8-6d18e23bd750,3628.78,Sergio Smith
POLICY-2f591987-8518-4c9a-aaad-2fb1405ec4af,7406.68,Shawn Richardson
POLICY-2f769c0d-dbf9-421b-9667-836a258ceb39,2044.11,Alexander Hill
POLICY-2f7bbc32-2706-4d91-a48b-4ac074e5b43f,7050.72,Angela Adkins
POLICY-2f876515-954e-48c7-9428-ba4d2d866446,3736.03,Joseph Jones
POLICY-2f89d5c1-3beb-4aa0-941f-71328db773d8,1577.71,Jerry Cruz
POLICY-2f933bcf-30d8-4fc7-8a8d-6d3230b1513a,9278.61,Laura Williams
POLICY-2fa4d61c-c3ac-458b-8824-53fe67856a08,7205.69,Nancy Williams
POLICY-2fa8fd1a-c824-44b3-a694-69f124515d9f,2759.75,Jennifer Walker
POLICY-2fab36e6-4f01-465d-aab4-dc1c6991401e,3158.11,Michael Campbell
POLICY-2fada0bd-f35f-4240-9fef-21f7021efa79,4694.62,Laura Wheeler
POLICY-2fb93c4d-3737-4810-bb99-a6c3b8a1c411,4908.55,Sheena Prince
POLICY-2fbf6b84-87dc-4405-9293-baf4fa0d1bbe,8362.58,Megan Ortega
POLICY-2fccf757-47b1-4da2-b7bc-9b9667c652b8,3603.63,Nicholas Alexander
POLICY-2fd35d5c-4c14-460b-84a7-6ccd0a702a99,4413.33,Kristie Knight
POLICY-2fe14ac6-aa64-46a4-8bab-990a12eeff6a,3349.63,Kathy Gutierrez
POLICY-2fe9e464-f0f6-4f6f-8dd1-07f689401269,2593.21,Claudia Copeland
POLICY-2feb0d92-8789-448e-b599-84382c1c1553,7955.02,Richard Hayes
POLICY-2fecc1a0-e009-445f-91a3-047c22339fc4,14101.19,Megan Ortega
POLICY-2ff1508f-51eb-433e-b569-684c89d73253,9404.91,David Mitchell
POLICY-2ff97821-b0fb-4450-abc4-489d5b102ce9,9841.74,Nancy Mayer
POLICY-30098860-5afe-4eea-881b-da3e66d4cdd2,1158.32,Jeffrey Russell
POLICY-300e97b6-65e1-4020-811c-ee4ccda3d565,7642.38,Colleen Adams
POLICY-301201e5-7bbc-4207-9dac-092b0fa31b3c,3855.16,Amy Gonzalez
POLICY-3012d4f6-d60b-413b-9e05-725a9fbd6870,6413.2,Kathleen Anderson
POLICY-30139489-236a-4405-ae05-299c12865ad1,5451.49,Jennifer Walker
POLICY-301e9d38-b007-42a2-86de-a9694e265e6a,6134.36,Marissa Jimenez
POLICY-3025ea04-e0f6-483e-a359-21bd49d8463a,4429.55,Robin Maynard
POLICY-3026c92f-61a4-48c2-99b7-0892243e5118,8240.27,Marissa Jimenez
POLICY-30275895-f039-4cdd-a6bd-80cf8d249203,2510.7,Emily Flores
POLICY-303b5646-13bb-429f-8fa9-1b5bf50046d4,5126.69,David Anderson
POLICY-303ba130-4881-4e16-96dc-8910b8cbf0ec,13606.2,Devin Chavez
POLICY-303e348f-8775-4cb8-a2ef-f8424f5792a9,13546.19,Dr. Antonio Turner MD
POLICY-3045152e-ada7-49b2-8f72-698872c5b262,8846.18,Larry Arroyo
POLICY-304974a8-2b23-4d6b-83d5-76788488296c,5203.58,Alexander Hill
POLICY-304f9b99-594c-43f4-a8a6-b75a673b4c77,6875.67,Susan Parker
POLICY-3053a5f4-35de-4325-9d1f-a32a4e1e8ca3,17691,Stacy Bruce
POLICY-30561e65-8e1b-40b0-8efd-406334f5071f,5320.14,Jerome Livingston
POLICY-3059d652-8789-4492-a47d-4f1f5820e0ea,9040.59,Jerry Farley
POLICY-305a491f-01b2-47c0-95c9-3fd588eb4a67,2759.47,Erica Davis MD
POLICY-3062db2c-86f5-441c-bd7d-7c7cab95b58f,7033.15,Joseph Butler
POLICY-3066d3e4-5936-4698-9c8d-e39de9088cc2,6701.28,Robert Williams
POLICY-3069ab4c-7790-482a-af16-eb98adcbbc93,6932.66,Mr. James Cooper
POLICY-3070bc6c-95ec-427e-80ad-da7a6e81846f,5777.63,Justin Boyd
POLICY-30724a1b-efa1-4dda-a93d-267c2845d266,3569.15,Sarah King
POLICY-3073ba02-d05e-4b33-a4a8-82d87837997a,3781.19,Dana Proctor
POLICY-307bc3d5-fec0-4224-8f16-08bedae7ea8f,10430.6,Jeffrey Russell
POLICY-307c1b56-ea75-4c60-b914-51c9224b4715,1571.61,Katherine Morgan
POLICY-307ebcf2-9ce7-4d25-8027-de275f431af2,3321.21,Jackie Carrillo
POLICY-308a07a6-54bc-4a38-ab9d-6975b8aecf46,722.47,Jasmin Walsh
POLICY-3092af42-4c38-4a76-9d9f-73ee937b4c4c,16352.67,Daniel Phillips
POLICY-30a4dd87-0a88-4f43-8489-3892ef632111,6449.54,George Compton
POLICY-30ac6dc4-b08a-478d-8447-ea089e0b4a0a,11611.51,Cindy Whitaker
POLICY-30afbaa6-bcad-4667-8dd7-3a9e48ed9440,12154.74,Mr. James Cooper
POLICY-30b15bd5-c5e9-4b90-852c-435b987150bd,4859.08,Catherine Williams
POLICY-30c57168-3507-47e8-90be-31ef96eb38e3,4765.65,Caleb Martin
POLICY-30c808cf-7836-4d52-9b7b-b71a0986d1ad,6658.56,Helen Price
POLICY-30ca17a7-4cbb-4bf5-b366-602bfb8dc764,9932.13,Tammy Cooper
POLICY-30cdd040-16f6-4484-956c-b5a15e1db257,7860.93,Lisa Stewart
POLICY-30cdd324-b9fa-4013-98b3-17b0e49e64d8,1158.28,Christine Andrews
POLICY-30cdd9ef-818c-4679-8916-4abfe7c3cb6a,4761.31,Timothy Webster
POLICY-30d06593-d9b4-4758-a419-10f521794216,5536.34,David Novak
POLICY-30da9ea8-5354-498e-9311-3d919f29dfc8,2575.06,Thomas Johnson
POLICY-30ee6d4a-4755-4c79-a98e-22ad2d216ead,15471.54,Joan Adams
POLICY-30ef56bd-3d42-4377-a10b-b55200990aee,6044.6,Nathan Lara
POLICY-30ef7f51-c0b1-48ac-86bf-4c72d09dbd9b,4346.57,Jason Cook
POLICY-30f5b590-0afe-4874-a941-bec4aa6447bf,15454.99,Lisa Adams
POLICY-30fb7ed2-6cc8-4f48-85b1-68c2c0b946ff,13138.65,David Novak
POLICY-30ff6956-e805-4c0c-8e30-8ef29b6c5054,12793.7,Jessica Becker
POLICY-3104b55c-e9c7-4663-acba-84bdcdd8d953,1028.29,Dominic Hart
POLICY-310960d8-a55f-4b1b-b2df-38811817a7dd,3699.92,Jordan Gonzalez
POLICY-310a3af6-f077-4ba4-9e42-35aac50710fe,1398.02,Barbara Jones
POLICY-311750d1-3ef2-493a-9ea5-b5261ef6f48b,4329.45,Dean Newman
POLICY-311b7d68-4efa-421a-9c1c-1f826ce61b3c,9462.61,Kristie Knight
POLICY-311f1657-ab1b-4a16-8b02-6ccccdd0443f,5495.07,David Novak
POLICY-31201641-7934-4d1b-9872-d8c10e249557,4414.56,James Lopez
POLICY-31211aaa-18c2-437c-8656-1fa796710721,6725.78,Paige Wood
POLICY-3125f364-dc9d-4637-a1ef-86d856f9cfc3,3059.78,Richard Humphrey
POLICY-3129c144-48c0-49fb-9e0d-5fee80c5eac7,2950.54,Scott Gibson
POLICY-312a1860-8249-4b85-8207-710ba448c351,1459.53,Peter Lester
POLICY-312f3abc-042e-4ce8-a8d6-4cee7bd8c1c6,4677.94,Matthew Jenkins
POLICY-313465e1-f7eb-4fc1-9acf-518022897a32,1514.95,Joseph Allen
POLICY-3135e196-562b-43f2-90b8-ad40a5f7f9b1,4669.51,Kelly Fleming
POLICY-313aac14-0c05-4b31-9f70-3787cc23d65f,6430.89,Jennifer Cervantes
POLICY-3140cfe5-6612-419e-acc0-231fe6014217,7194.87,Michael Sosa
POLICY-3146b723-2264-4920-a50b-eec4dd23147b,4606.82,Robin Maynard
POLICY-3149e5fe-f50c-47a9-a241-2ecaad785538,17029.81,Lauren Harding
POLICY-3158691c-2911-4101-97e8-11ba0d2c6f9c,14489.09,Elizabeth Gonzalez
POLICY-315a6ca8-caa0-4975-a752-db7c361e086a,9794.78,Sarah King
POLICY-3167e9b4-8a99-475d-bf04-ab915aea217b,4708.93,Martha Kaufman
POLICY-316d2825-451c-494c-b73e-6f0b4d02d3ae,5648.8,Catherine Williams
POLICY-316ead8e-d238-4f92-b5b8-f135b7abb518,7250.38,James Lopez
POLICY-317db3a3-74aa-4ed9-a801-e1fd157a607a,8092.57,Ronald Thompson
POLICY-3186056b-9633-4509-9763-501803c20fd2,17604.55,Billy Moreno
POLICY-31964a37-d5e9-4af4-9a39-c4390682b277,1684.52,Lisa Black
POLICY-31a011b7-61e9-4ade-a0af-96a146a211ad,4028.49,Reginald Clark
POLICY-31a069e1-9088-464d-b346-764f281124fd,4283.31,Maria Brown
POLICY-31a67c98-1a41-4340-bfd0-6da9299f4655,6115.3,Sarah King
POLICY-31a7d090-8e61-4884-8342-9564d6064ffb,5617.65,Cindy Hall
POLICY-31baf021-2b0d-476c-969d-fb71906dce24,2746.48,Charles Ball
POLICY-31bb08d9-c431-47e0-9059-8ccbd0ac87d5,9918.85,Jeffrey Russell
POLICY-31be03e5-0fcf-4943-a7b5-617997549c63,10035.76,Timothy Cole
POLICY-31c85523-294e-4e3c-a537-46e38dde56db,1555.57,Cassandra Schwartz
POLICY-31cb673e-41d1-4963-947b-990cdb1b7044,4843.75,Jason Parker
POLICY-31cc1969-fb5e-40c4-a90b-f4623a65b5f6,14556.32,Jennifer Perez
POLICY-31d1dfdb-1f47-4ea9-b5e6-1ca21ed01bfb,7894.19,Jason Cook
POLICY-31dc0d02-44e5-4208-9086-8e5bb13f3c3a,12086.19,Catherine Williams
POLICY-31de0375-8f0f-4719-87f2-33d5ea61459c,1707.84,Amy Vasquez
POLICY-31e10b82-49ff-4ed2-af81-197f7e4cbdba,4663.12,Joseph Jones
POLICY-31e279bc-f19a-4461-8e2b-5a76a7e89ba1,2309.52,Robert Jenkins
POLICY-3201c6d8-c759-4a4a-9143-0b42e3bb5b56,6055.4,Christopher Chavez
POLICY-32022a05-c7be-407c-94d5-80d7f7b63832,5325.34,Allison Lara
POLICY-3210f644-c0e3-4d19-a19a-f71d311459fd,4713.18,Steven Huang
POLICY-32198f0c-95b9-4cb0-8a9c-c818ce476b61,2666.93,Marissa Jimenez
POLICY-321ccd2b-3a47-43ab-a162-b30c7a4f95d8,7096.57,Michael Cardenas
POLICY-32221db9-f12f-48a6-a51d-1a8f8117d463,3748.21,Miranda Mendoza
POLICY-32243bee-2ed1-4a72-886e-ad7a3dcdc7bd,7856.62,Clarence Williams
POLICY-32259208-831a-45e4-8323-e3626669d21f,3697.07,Charles Ball
POLICY-3228a346-7c32-4005-97c3-457af2949b8c,2856.02,Danielle Callahan DDS
POLICY-323b64ca-e566-4546-b9cb-debdf0426d8d,3443.41,Mr. Ruben Lane
POLICY-324451f3-2709-4d95-bea5-1d5739094809,16155.93,Ashley Nguyen
POLICY-3248c214-1cea-4ec1-95b2-5c849298a9d4,5157.8,Jessica Robinson
POLICY-324d9ea7-b1fe-44c8-a91e-d54881d4c9f9,6728.52,Cynthia Miller
POLICY-325bce33-8ecf-47c8-8236-5717dca6aaaa,3531.91,Lisa Bryan
POLICY-325ef628-af12-4242-9b89-91fdb4ce94d3,5769.77,Natalie Santos
POLICY-3262b5d1-dc5f-4dee-a909-7b04ad2bcd1c,4763.58,Susan Parker
POLICY-3262f587-221a-4858-978e-e2c8b7bee6a7,1051.63,Scott Navarro
POLICY-32695ca8-4b0b-4b51-9d7b-4e8b1a6a7d47,6208.11,Lisa Adams
POLICY-326c05a6-0e6b-4f1d-a4ea-0a298ecf9751,3604.1,Robert Barrera
POLICY-326c5379-e196-4b64-bc19-704d25d18909,2773.16,Brenda Clark
POLICY-326da356-2938-41df-97c3-25552a834ecb,1498.16,Melissa Horton
POLICY-326ff3b4-bce0-4346-843e-b0f276c78af7,12009.78,Richard Humphrey
POLICY-32716f85-674c-44f4-9460-92874181e593,7847.09,Micheal Miller
POLICY-3277ce94-6078-45db-867d-d79a93f1dec3,14745.91,Susan Reed
POLICY-327c66d4-d265-4957-acfb-02c2ac5bf5b1,2725.79,Katherine Morgan
POLICY-3285956d-0761-48cd-9a27-b9137b336b52,3194.82,Angela Edwards
POLICY-3289d403-7900-473e-9cca-137676e7cadc,6632.56,Nancy Hernandez
POLICY-328ab0fd-3af5-495a-8664-eeec889053cf,12359.98,Michael Campbell
POLICY-329202ec-d877-420f-b1c3-aabc2b6d32ea,11949.94,Stacy Bradley
POLICY-3292e3f7-d4f7-4a6b-900c-288e7c351897,7989.43,David Novak
POLICY-32951bf1-8a95-4f7b-9487-ffbc9998004b,592.56,William Carroll
POLICY-32960876-0153-4017-809a-031ba26bfa2c,12643.83,Brian Ward
POLICY-32a486f3-702e-4dad-8a6d-ab81b08511bc,3671.5,Christopher Tucker
POLICY-32a5ac06-eb5d-46ad-9bb2-88efe47c0169,3036.21,Robin Hammond
POLICY-32ab46ac-049a-4777-aaa1-6ebef88ad93a,5170.44,Scott Macias
POLICY-32b8796a-d567-4a5d-9e07-36330d34fd2e,17223.01,Melanie Hardy
POLICY-32bfc7ee-945f-4643-a4e2-c1dae086c801,10704.74,Lydia Yates
POLICY-32c397fd-bb64-476c-b8d8-773e076fd07a,2341.88,Barbara Sanders
POLICY-32c6094c-fde7-4173-aebd-76e1b2187959,1584.51,Lawrence Whitehead
POLICY-32cb5d10-450b-44e0-ad9e-1768ab251a73,11693.59,James Lopez
POLICY-32cdd289-be98-4169-a011-8e5659d364dc,7926.3,Brian Adams
POLICY-32d82bfb-e627-47f9-a617-bf31cbd671b9,2384.04,Crystal Benjamin
POLICY-32d9fddb-79d4-4add-83a7-65483aba3b79,3244.65,Rachel Wright
POLICY-32e0d50f-b1a2-41ab-85c0-55d08ad0d726,10220.36,Christine Mendoza
POLICY-32e121b8-99a8-4452-9969-4e7a20bb0919,2641.08,Mark Brown
POLICY-32e29383-4869-48ec-be64-a25b1ea45ee4,5379.22,Dorothy Henderson
POLICY-32e2d222-537d-463b-be21-175e3db9745f,4022.9,Dana Proctor
POLICY-32e63c5f-c9f2-4391-b79d-4e8b50960166,19499.18,Gabriel Hancock
POLICY-32e65f58-a127-469c-b0e3-af37e31fba33,3204.33,John Evans
POLICY-32e7a53b-df26-4916-b642-854b8b51bdb2,1513.59,Billy Moreno
POLICY-32e7b9e6-7da7-493c-8056-03b235cf2412,3687.86,Colleen Robinson
POLICY-32e91065-d15b-4b7b-a814-4a473cfc8cc2,8491.67,David Anderson
POLICY-32e9ce80-947e-4c17-8d31-8873dea6c0dc,16241.3,Joseph Jones
POLICY-32eb1864-1841-4c2f-89d2-9d331131bff5,4791.86,David Anderson
POLICY-32f2e226-6ef2-4487-a2c8-cd24d6b384ba,4898.52,Ryan Hanna
POLICY-32f9fc7f-f022-48e3-8a82-cdf0a1b3ffb7,5483.98,Anthony Fuentes
POLICY-32fbf26f-3b0d-4100-af80-699f6951f50a,2853.68,Angela James
POLICY-32fc7d28-a9a7-44b5-aa54-16503e04a791,3795.47,Jessica Becker
POLICY-32fcc3b6-0bc6-4237-a59b-5a7bcb085827,7017.22,Maria Brown
POLICY-32fddde9-e247-4763-a3f1-43a9d104e0ed,6721.66,Ryan Cunningham
POLICY-330454c8-dfd8-43d7-a555-39b2e78dbbd3,12111.25,Barbara Sanders
POLICY-330483aa-5a41-465e-9d71-ec8ac9dfe345,2567.21,Suzanne Miller
POLICY-3307a167-a5f1-401e-b9d1-0824831d8daf,2379.16,Michael Campbell
POLICY-3309aa04-7d12-4c78-9d2b-781dd26860ee,7394.05,Richard Hayes
POLICY-330a33f4-d3d4-4fdf-9cf7-b05cfb5cfbdc,12540,Michael Sosa
POLICY-330a6a0f-f78b-456d-9b7d-e1d7a09ccab0,1595.47,Joseph Padilla
POLICY-330d5a85-f5d6-4959-a00f-0f23568605c9,6409.97,Michele Mason
POLICY-330ffdc2-7462-43ef-9b58-dc0e1aefad34,16091.68,Kim Oliver
POLICY-331ce37e-da6b-46a0-b4c0-258d67213cab,730.32,Dominic Hart
POLICY-3321fdcd-d4a3-48f7-bafb-0b65de7609ff,7728.4,Barbara Sanders
POLICY-332faa9d-51e4-4dac-b8f6-e8347efcae1f,4579.65,John Pace
POLICY-3332c57c-e496-4667-a180-64e79ea6aef4,9802.32,Raymond Wolf
POLICY-33331e2c-cbdd-4782-8749-d3ff427ed8a9,9104.6,Barbara Chen
POLICY-3334f61a-7a05-4ac1-9a5c-c8c4eac9e1d5,13263.37,Todd Mack
POLICY-333f5018-8200-4e09-bd17-cb7cfd7fb98f,9989.32,Jennifer Perez
POLICY-33412210-30dd-4a6f-aa08-f16a63e84c47,7060.98,John Greene
POLICY-33434e7f-d635-4cb1-b297-ba253defcea1,2292.19,Timothy Harris
POLICY-334a3cbc-9e9d-4544-9fc0-6da4be1305b1,7736.16,John Pace
POLICY-334a68eb-01c2-4b64-ac8b-7a2e18dfe4b1,9280.24,Jerry Cruz
POLICY-334c031c-e3bc-4b70-9127-c1f62b039a42,1311.56,Barbara Ward
POLICY-335786b8-413b-44ff-958e-65e7b8d68be4,6013.7,Emily Flores
POLICY-335876da-cb57-4148-8e76-e28f56364f4c,2910.59,James Lopez
POLICY-3358ba72-34e8-4587-96b2-6506f6d688cc,9751.88,Brandon Porter
POLICY-33686a79-b188-460a-b4ff-c981735c4ff4,4288.67,Sarah Flowers
POLICY-336b01a5-0f4a-4346-b4b4-6af2aaed6f9d,3324.9,Alexander Anderson
POLICY-336be2ed-2747-4752-b84d-61cfb5ccc3a5,14620.58,Steven Huang
POLICY-3370f6af-80f1-4fa9-9316-8fd776c73827,4306.08,Ethan Walker
POLICY-33758984-963e-4023-b5a9-b186330aacd0,4242.79,Amy Vasquez
POLICY-338d346c-4a55-4765-8da5-de1f378eadd8,2892.48,Shannon Nguyen
POLICY-33900a14-9d6e-4b7a-aac9-5ad005483755,2490.98,Jerry Joseph
POLICY-33927b21-6adc-4160-9df4-ba0fed95d90f,10007.14,Erika Melton
POLICY-3392d747-1761-428a-8fd6-a408829a7573,15608.53,Helen Price
POLICY-3396ecd2-fa07-4cb7-8c84-d24386ea566f,6343.65,Dennis Martinez
POLICY-3397fc6b-f566-438c-94bd-30e5d0ad41cb,7421.75,Erin Ramos
POLICY-33994b6e-2651-469a-8b8f-073349ed052a,8478.5,Miranda Mendoza
POLICY-339e17be-1714-4206-a04f-cb1e310665d5,4637.86,Brett Willis
POLICY-339f9740-83c8-4a97-94bd-3fbbfe50b20f,1827.01,Rodney Richardson
POLICY-33a27c9b-0a85-4e5a-af5a-e0e86b240109,2914.08,Alexander Cox
POLICY-33a47674-e8dc-4108-b93f-1d428e551b50,9015.96,Mark Brown
